0.045809	 1.000000	 
0.045809	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045810	 1.000000	 
0.045809	 1.000000	 
0.045810	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045810	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045810	 1.000000	 
0.045809	 1.000000	 
0.045810	 1.000000	 
0.045809	 1.000000	 
0.045810	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045810	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045809	 1.000000	 
0.045810	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045810	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045810	 1.000000	 
0.045809	 1.000000	 
0.045810	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045810	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045810	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045809	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045809	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045809	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045809	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045809	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045809	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045809	 1.000000	 
0.045810	 1.000000	 
0.045809	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045809	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045809	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045811	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045811	 1.000000	 
0.045810	 1.000000	 
0.045810	 1.000000	 
0.045811	 1.000000	 
0.045811	 1.000000	 
0.045811	 1.000000	 
0.045810	 1.000000	 
0.045811	 1.000000	 
0.045810	 1.000000	 
0.045811	 1.000000	 
0.045811	 1.000000	 
0.045811	 1.000000	 
0.045811	 1.000000	 
0.045811	 1.000000	 
0.045811	 1.000000	 
0.045811	 1.000000	 
0.045811	 1.000000	 
0.045811	 1.000000	 
0.045811	 1.000000	 
0.045811	 1.000000	 
0.045811	 1.000000	 
0.045811	 1.000000	 
0.045811	 1.000000	 
0.045811	 1.000000	 
0.045811	 1.000000	 
0.045811	 1.000000	 
0.045812	 1.000000	 
0.045811	 1.000000	 
0.045812	 1.000000	 
0.045811	 1.000000	 
0.045811	 1.000000	 
0.045812	 1.000000	 
0.045812	 1.000000	 
0.045811	 1.000000	 
0.045812	 1.000000	 
0.045812	 1.000000	 
0.045812	 1.000000	 
0.045812	 1.000000	 
0.045812	 1.000000	 
0.045812	 1.000000	 
0.045812	 1.000000	 
0.045812	 1.000000	 
0.045812	 1.000000	 
0.045812	 1.000000	 
0.045812	 1.000000	 
0.045812	 1.000000	 
0.045813	 1.000000	 
0.045813	 1.000000	 
0.045813	 1.000000	 
0.045813	 1.000000	 
0.045813	 1.000000	 
0.045813	 1.000000	 
0.045814	 1.000000	 
0.045814	 1.000000	 
0.045814	 1.000000	 
0.045814	 1.000000	 
0.045814	 1.000000	 
0.045814	 1.000000	 
0.045814	 1.000000	 
0.045815	 1.000000	 
0.045815	 1.000000	 
0.045815	 1.000000	 
0.045816	 1.000000	 
0.045817	 1.000000	 
0.045817	 1.000000	 
0.045817	 1.000000	 
0.045818	 1.000000	 
0.045818	 1.000000	 
0.045819	 1.000000	 
0.045819	 1.000000	 
0.045819	 1.000000	 
0.045820	 1.000000	 
0.045820	 1.000000	 
0.045821	 1.000000	 
0.045821	 1.000000	 
0.045822	 1.000000	 
0.045822	 1.000000	 
0.045823	 1.000000	 
0.045824	 1.000000	 
0.045824	 1.000000	 
0.045824	 1.000000	 
0.045825	 1.000000	 
0.045825	 1.000000	 
0.045826	 1.000000	 
0.045827	 1.000000	 
0.045827	 1.000000	 
0.045827	 1.000000	 
0.045828	 1.000000	 
0.045828	 1.000000	 
0.045829	 1.000000	 
0.045829	 1.000000	 
0.045830	 1.000000	 
0.045831	 1.000000	 
0.045831	 1.000000	 
0.045831	 1.000000	 
0.045832	 1.000000	 
0.045832	 1.000000	 
0.045833	 1.000000	 
0.045834	 1.000000	 
0.045835	 1.000000	 
0.045835	 1.000000	 
0.045836	 1.000000	 
0.045836	 1.000000	 
0.045837	 1.000000	 
0.045837	 1.000000	 
0.045838	 1.000000	 
0.045839	 1.000000	 
0.045839	 1.000000	 
0.045840	 1.000000	 
0.045841	 1.000000	 
0.045842	 1.000000	 
0.045842	 1.000000	 
0.045843	 1.000000	 
0.045844	 1.000000	 
0.045844	 1.000000	 
0.045845	 1.000000	 
0.045846	 1.000000	 
0.045847	 1.000000	 
0.045848	 1.000000	 
0.045849	 1.000000	 
0.045849	 1.000000	 
0.045850	 1.000000	 
0.045851	 1.000000	 
0.045852	 1.000000	 
0.045852	 1.000000	 
0.045853	 1.000000	 
0.045854	 1.000000	 
0.045855	 1.000000	 
0.045856	 1.000000	 
0.045857	 1.000000	 
0.045858	 1.000000	 
0.045859	 1.000000	 
0.045860	 1.000000	 
0.045861	 1.000000	 
0.045861	 1.000000	 
0.045862	 1.000000	 
0.045863	 1.000000	 
0.045865	 1.000000	 
0.045866	 1.000000	 
0.045867	 1.000000	 
0.045868	 1.000000	 
0.045869	 1.000000	 
0.045870	 1.000000	 
0.045871	 1.000000	 
0.045872	 1.000000	 
0.045873	 1.000000	 
0.045875	 1.000000	 
0.045875	 1.000000	 
0.045877	 1.000000	 
0.045878	 1.000000	 
0.045879	 1.000000	 
0.045880	 1.000000	 
0.045882	 1.000000	 
0.045883	 1.000000	 
0.045884	 1.000000	 
0.045885	 1.000000	 
0.045886	 1.000000	 
0.045888	 1.000000	 
0.045889	 1.000000	 
0.045891	 1.000000	 
0.045892	 1.000000	 
0.045894	 1.000000	 
0.045894	 1.000000	 
0.045896	 1.000000	 
0.045898	 1.000000	 
0.045899	 1.000000	 
0.045900	 1.000000	 
0.045902	 1.000000	 
0.045903	 1.000000	 
0.045905	 1.000000	 
0.045906	 1.000000	 
0.045908	 1.000000	 
0.045910	 1.000000	 
0.045911	 1.000000	 
0.045913	 1.000000	 
0.045913	 1.000000	 
0.045916	 1.000000	 
0.045917	 1.000000	 
0.045919	 1.000000	 
0.045921	 1.000000	 
0.045922	 1.000000	 
0.045923	 1.000000	 
0.045925	 1.000000	 
0.045927	 1.000000	 
0.045929	 1.000000	 
0.045931	 1.000000	 
0.045932	 1.000000	 
0.045934	 1.000000	 
0.045936	 1.000000	 
0.045938	 1.000000	 
0.045939	 1.000000	 
0.045942	 1.000000	 
0.045944	 1.000000	 
0.045945	 1.000000	 
0.045947	 1.000000	 
0.045949	 1.000000	 
0.045951	 1.000000	 
0.045953	 1.000000	 
0.045955	 1.000000	 
0.045957	 1.000000	 
0.045959	 1.000000	 
0.045961	 1.000000	 
0.045963	 1.000000	 
0.045965	 1.000000	 
0.045967	 1.000000	 
0.045969	 1.000000	 
0.045971	 1.000000	 
0.045973	 1.000000	 
0.045975	 1.000000	 
0.045977	 1.000000	 
0.045979	 1.000000	 
0.045981	 1.000000	 
0.045984	 1.000000	 
0.045985	 1.000000	 
0.045987	 1.000000	 
0.045989	 1.000000	 
0.045991	 1.000000	 
0.045993	 1.000000	 
0.045995	 1.000000	 
0.045997	 1.000000	 
0.045999	 1.000000	 
0.046001	 1.000000	 
0.046003	 1.000000	 
0.046005	 1.000000	 
0.046008	 1.000000	 
0.046010	 1.000000	 
0.046011	 1.000000	 
0.046014	 1.000000	 
0.046016	 1.000000	 
0.046017	 1.000000	 
0.046020	 1.000000	 
0.046021	 1.000000	 
0.046024	 1.000000	 
0.046026	 1.000000	 
0.046028	 1.000000	 
0.046030	 1.000000	 
0.046033	 1.000000	 
0.046034	 1.000000	 
0.046037	 1.000000	 
0.046039	 1.000000	 
0.046041	 1.000000	 
0.046043	 1.000000	 
0.046046	 1.000000	 
0.046048	 1.000000	 
0.046050	 1.000000	 
0.046052	 1.000000	 
0.046055	 1.000000	 
0.046056	 1.000000	 
0.046059	 1.000000	 
0.046061	 1.000000	 
0.046063	 1.000000	 
0.046066	 1.000000	 
0.046067	 1.000000	 
0.046070	 1.000000	 
0.046072	 1.000000	 
0.046074	 1.000000	 
0.046076	 1.000000	 
0.046078	 1.000000	 
0.046081	 1.000000	 
0.046082	 1.000000	 
0.046085	 1.000000	 
0.046087	 1.000000	 
0.046089	 1.000000	 
0.046092	 1.000000	 
0.046093	 1.000000	 
0.046095	 1.000000	 
0.046098	 1.000000	 
0.046100	 1.000000	 
0.046102	 1.000000	 
0.046105	 1.000000	 
0.046107	 1.000000	 
0.046109	 1.000000	 
0.046111	 1.000000	 
0.046114	 1.000000	 
0.046117	 1.000000	 
0.046119	 1.000000	 
0.046121	 1.000000	 
0.046123	 1.000000	 
0.046126	 1.000000	 
0.046128	 1.000000	 
0.046130	 1.000000	 
0.046133	 1.000000	 
0.046135	 1.000000	 
0.046137	 1.000000	 
0.046140	 1.000000	 
0.046142	 1.000000	 
0.046144	 1.000000	 
0.046147	 1.000000	 
0.046149	 1.000000	 
0.046151	 1.000000	 
0.046154	 1.000000	 
0.046156	 1.000000	 
0.046158	 1.000000	 
0.046161	 1.000000	 
0.046164	 1.000000	 
